-0.090112009,0.008031504,0.070545963,-0.004001633,0.012038834,0.001394428,0.010857403,0.009315783,-0.0145211,0.006299297,0
-0.030652265,-0.013353247,0.007102187,0.00777799,0.007296528,0.00654662,0.001145192,0.008366039,0.004536069,0.002602094,0
0.031267613,-0.043690774,0.003181556,-0.003137483,0.004803442,-0.001913075,0.009205432,-0.001136278,0.002816023,0.004740139,0
0.017345393,-0.008402863,0.004006836,0.002103258,0.002605384,-0.005384262,0.020105434,-0.008893238,0.002376292,0.00693378,1
0.028259779,0.001037496,-0.001601026,-0.001360317,-0.005807012,0.013265009,0.002575209,0.001169318,0.002082029,-0.005651422,1
0.028259779,0.001037496,-0.001601026,-0.001360317,-0.005807012,0.013265009,0.002575209,0.001169318,0.002082029,-0.005651422,1
0.01002473,0.023303014,-0.018352564,0.000765826,0.011017861,-0.036951243,-0.004132407,0.004977273,-0.029896928,0.000434996,1
0.04730213,-3.10662E-05,-0.017030651,0.00424967,0.013017833,0.005584652,-0.047404485,-0.002687881,0.001116625,-0.001370406,0
0.008092468,0.013402714,0.008414368,-0.00676612,-0.007490812,0.019409171,0.002109346,0.003175352,0.000541203,0.003971688,1
-0.022214252,-0.034954631,0.009804381,0.000467658,-0.003011287,0.004385194,-0.006441862,0.003472394,-0.000354756,0.001225872,0
0.017144288,-0.008748574,0.046081301,0.010086542,0.013492586,0.002600275,-0.004208967,0.002181079,0.019242017,0.002286059,1
0.001660229,0.075576223,-0.011223278,-0.001798841,0.010493014,-0.000323617,0.018185437,0.014447138,0.002652496,-0.000154999,0
-0.046110386,-0.008002762,0.003826369,0.003893089,-0.007225389,-0.004544711,0.006270401,0.003861712,0.0032522,0.001626596,0
0.017144288,-0.008748574,0.046081301,0.010086542,0.013492586,0.002600275,-0.004208967,0.002181079,0.019242017,0.002286059,1
0.033316393,-0.040411476,-0.022986621,0.004328944,-0.003411983,0.005605911,0.004944535,-0.002046672,0.004314073,0.001386015,0
0.026541593,-0.006413571,-0.025281821,-0.009939469,-0.003733293,0.003873318,0.006902873,0.007385346,-0.001093879,0.001169971,0
-0.029371083,-0.02947501,0.038934477,0.001014405,-0.006801031,0.004205698,0.006339811,0.010464656,-0.00209867,-0.003476179,0
0.014703923,-0.024757892,0.007542509,0.003882638,0.014144351,-0.005125722,-0.004210324,0.000330729,0.000982334,0.004147323,0
-0.127323702,0.015570512,0.015326658,0.007467728,0.018217398,0.000967744,-0.000830956,-0.008756159,0.004124904,0.007738407,0
0.004748181,-0.000998958,-0.035483146,-0.005073678,-0.002969224,-0.007796253,-0.001638365,-0.000753888,-0.007741245,-0.003248539,0
-0.03974976,0.005693097,-0.001032206,0.003409926,-0.007406048,-0.004555979,-0.004478838,-0.003218495,-0.001324774,0.009891729,0
0.033129401,-0.016257233,-0.038177269,0.00060772,-0.010081733,0.009204229,-0.005526416,-0.002811896,0.00356686,-0.002283642,0
-0.018573867,-0.006222745,-0.05773538,-0.004362474,0.00285852,0.007283477,-0.009548361,0.014176884,0.00551245,0.003578354,0
0.01857153,-0.019445724,-0.013215828,-0.002366516,-0.01204832,-0.001217803,-0.007734477,0.00389914,-0.001009093,-0.007493182,0
0.011054182,-0.014056865,0.030949813,0.007591961,0.003871674,-0.004782313,-0.000578321,-0.013645494,-0.001526407,0.005880903,1
0.022356397,-0.020990796,-0.014711085,0.004062566,0.018498769,-0.000355194,0.003060134,0.000159528,9.67666E-05,0.002283487,0
0.026508135,-0.005474376,-0.028728432,0.00068191,0.011480543,0.000437475,-0.005453529,-0.00267991,-0.003739067,0.003099526,0
-0.03974976,0.005693097,-0.001032206,0.003409926,-0.007406048,-0.004555979,-0.004478838,-0.003218495,-0.001324774,0.009891729,0
-0.018573867,-0.006222745,-0.05773538,-0.004362474,0.00285852,0.007283477,-0.009548361,0.014176884,0.00551245,0.003578354,0
-0.022214252,-0.034954631,0.009804381,0.000467658,-0.003011287,0.004385194,-0.006441862,0.003472394,-0.000354756,0.001225872,0
-0.007888458,-0.026773607,-0.01661983,0.002421246,0.006361574,0.006210172,0.005078278,-0.0053928,0.004757821,0.008566064,0
-0.039632588,0.036391119,-0.067929532,0.014372858,-0.009929831,-0.010418626,0.01186595,-0.013660598,0.008773386,0.006531899,0
0.001660229,0.075576223,-0.011223278,-0.001798841,0.010493014,-0.000323617,0.018185437,0.014447138,0.002652496,-0.000154999,0
0.026665539,0.001811705,0.022952759,-0.001941619,-0.00576231,0.00530079,0.006051698,-0.008577769,0.003561821,0.011085784,0
0.017144288,-0.008748574,0.046081301,0.010086542,0.013492586,0.002600275,-0.004208967,0.002181079,0.019242017,0.002286059,1
-0.00160415,-0.006306455,0.020578814,0.001896778,-0.014384615,-0.022497331,-0.010019592,0.002634309,0.009845884,-0.011978424,0
0.029031502,-0.03903087,-0.035305764,0.004011829,0.001321034,-0.004487409,-0.002865973,-0.001042708,-0.001985091,-0.000284447,0
0.038246877,-0.006750042,0.058051337,0.002489669,-0.000566034,-0.010241038,0.011525312,-0.011999077,0.013482439,0.004513618,1
-0.011009136,0.016155793,0.014497994,-0.009923043,-0.014691584,0.037099602,0.009220214,-0.011103723,-0.002261253,0.001462705,1
-0.019505061,-0.013023802,0.00228694,0.000130381,-0.012905723,-0.002765837,0.001812947,-0.009187614,-0.018960127,0.00424202,0
-0.014043793,0.011271199,-0.037095909,0.001011433,-0.016182326,-0.000273264,0.000371277,-0.006377315,-0.002392699,0.000639394,0
-0.016202489,0.029517102,0.022208727,-0.005193625,-0.004561652,0.030397727,-0.014543035,-0.001223419,-0.002251471,-0.003252003,1
-0.035343668,-0.025238282,-0.012643217,-0.000573495,0.00049748,-0.01005557,-0.002800551,0.002242353,-0.004484798,0.002839287,0
-0.090112009,0.008031504,0.070545963,-0.004001633,0.012038834,0.001394428,0.010857403,0.009315783,-0.0145211,0.006299297,0
-0.01548579,0.01041782,-0.027941574,0.006275286,0.00597153,0.001755494,-0.003280711,0.004120871,-0.00034287,0.005874742,0
0.039887649,-0.000260499,0.037528608,0.005064661,0.014643871,-0.003471837,-0.000670885,0.001971272,0.007749692,-0.008519389,0
-0.018195044,0.010336403,-0.012357197,0.000107608,0.007828999,-0.003875894,0.003848825,0.006716955,0.004200513,0.004942218,0
0.003260226,0.042469001,0.071043097,0.001302482,0.007361264,0.006103902,0.005155341,-0.008344458,0.005286765,-0.009263279,0
0.032279219,0.004521441,-0.039245724,0.000811179,0.009357605,-0.002816857,0.007601192,0.006849146,-0.000768985,0.000531893,0
0.01002473,0.023303014,-0.018352564,0.000765826,0.011017861,-0.036951243,-0.004132407,0.004977273,-0.029896928,0.000434996,1
-0.090112009,0.008031504,0.070545963,-0.004001633,0.012038834,0.001394428,0.010857403,0.009315783,-0.0145211,0.006299297,0
0.010423055,-0.033010469,-0.019470329,0.001470681,-0.002605885,0.007470129,0.001535566,0.003254917,0.003371215,0.001933471,0
-0.046110386,-0.008002762,0.003826369,0.003893089,-0.007225389,-0.004544711,0.006270401,0.003861712,0.0032522,0.001626596,0
-0.011009136,0.016155793,0.014497994,-0.009923043,-0.014691584,0.037099602,0.009220214,-0.011103723,-0.002261253,0.001462705,1
-0.031588267,-0.028588546,0.024619018,-0.002678781,-0.000695126,-0.005619305,0.003503125,0.002360987,-0.004144674,0.002431116,0
0.033316393,-0.040411476,-0.022986621,0.004328944,-0.003411983,0.005605911,0.004944535,-0.002046672,0.004314073,0.001386015,0
-0.031588267,-0.028588546,0.024619018,-0.002678781,-0.000695126,-0.005619305,0.003503125,0.002360987,-0.004144674,0.002431116,0
0.007686107,-0.032420437,-0.013852073,-0.00289523,-0.007291568,-0.00347915,0.004157126,0.001693828,-0.006272875,-0.000311831,0
0.033129401,-0.016257233,-0.038177269,0.00060772,-0.010081733,0.009204229,-0.005526416,-0.002811896,0.00356686,-0.002283642,0
-0.013143348,0.009880321,-0.015403269,0.007149505,0.000249298,0.005580994,-0.011257441,-0.006264796,-0.000287401,-0.003825404,0
0.011054182,-0.014056865,0.030949813,0.007591961,0.003871674,-0.004782313,-0.000578321,-0.013645494,-0.001526407,0.005880903,1
0.038246877,-0.006750042,0.058051337,0.002489669,-0.000566034,-0.010241038,0.011525312,-0.011999077,0.013482439,0.004513618,1
